inv_id,product_id,stock_in,stock_out,updated_at
8871,440,30,49,2025-02-02
8872,225,48,47,2024-05-25
8873,80,36,6,2024-04-25
8874,127,43,44,2024-03-02
8875,369,12,5,2025-05-03
8876,113,47,44,2025-01-24
8877,194,10,29,2025-01-29
8878,87,1,46,2025-09-11
8879,385,49,23,2025-01-16
8880,419,35,2,2024-06-14
8881,200,17,47,2025-12-13
8882,273,11,50,2026-01-29
8883,434,26,40,2024-06-28
8884,37,31,42,2025-12-09
8885,491,38,49,2024-08-15
8886,72,11,33,2025-04-12
8887,414,49,17,2025-12-04
8888,393,20,27,2024-07-06
8889,49,15,19,2024-05-06
8890,326,3,27,2024-04-14
8891,255,46,40,2026-01-15
8892,48,47,27,2025-07-13
8893,162,12,38,2024-04-22
8894,453,32,23,2024-04-04
8895,262,19,4,2025-09-30
8896,206,1,42,2024-04-16
8897,237,18,9,2024-05-22
8898,467,10,45,2024-12-08
8899,389,4,10,2025-02-14
8900,284,39,37,2025-09-16
8901,383,29,11,2025-11-30
8902,156,4,9,2025-05-12
8903,396,42,37,2025-02-24
8904,61,47,47,2024-07-18
8905,278,47,49,2024-12-23
8906,389,8,41,2025-03-13
8907,50,35,20,2025-08-04
8908,90,41,1,2025-08-03
8909,298,21,22,2025-11-16
8910,236,0,20,2025-12-09
8911,407,9,18,2024-07-01
8912,115,6,34,2025-08-19
8913,101,48,7,2025-05-30
8914,121,23,3,2024-12-26
8915,410,24,30,2024-12-06
8916,278,24,28,2024-04-27
8917,182,50,49,2024-08-16
8918,364,11,10,2024-06-24
8919,221,11,40,2025-09-15
8920,372,24,38,2025-01-13
8921,348,34,6,2024-12-26
8922,385,26,6,2024-11-25
8923,50,35,16,2025-01-10
8924,253,38,12,2024-04-22
8925,309,32,0,2025-01-12
8926,89,7,25,2024-11-24
8927,407,29,28,2024-03-31
8928,25,34,27,2025-08-20
8929,401,1,13,2025-02-22
8930,54,7,15,2024-12-18
8931,366,24,6,2024-06-19
8932,198,20,44,2025-05-28
8933,250,38,14,2025-11-05
8934,154,10,44,2025-02-25
8935,290,43,30,2024-12-30
8936,404,30,42,2025-05-21
8937,141,39,26,2025-10-12
8938,317,49,10,2025-12-27
8939,119,43,16,2024-06-06
8940,24,12,41,2025-10-17
8941,273,26,22,2025-07-18
8942,101,3,28,2025-02-26
8943,411,21,20,2024-10-02
8944,377,15,2,2025-08-29
8945,345,28,5,2024-10-06
8946,406,33,21,2025-09-17
8947,468,27,7,2025-07-02
8948,87,30,28,2025-05-24
8949,38,12,45,2024-12-14
8950,109,7,39,2024-12-06
8951,334,15,26,2025-11-10
8952,399,21,25,2025-07-03
8953,100,18,11,2025-05-22
8954,209,16,46,2024-07-13
8955,326,45,35,2025-03-17
8956,62,5,39,2025-11-19
8957,147,6,28,2024-12-31
8958,349,27,14,2024-02-27
8959,410,16,33,2024-12-11
8960,21,3,37,2024-07-09
8961,170,48,44,2025-12-28
8962,401,7,18,2025-03-11
8963,105,9,45,2025-08-31
8964,331,5,17,2024-07-01
8965,323,46,43,2025-10-08
8966,224,36,14,2026-01-19
8967,118,18,7,2025-02-04
8968,268,50,50,2024-12-13
8969,17,19,1,2025-03-13
8970,407,46,9,2024-06-17
8971,362,19,5,2025-02-25
8972,110,32,12,2024-05-25
8973,67,24,1,2024-03-21
8974,37,26,49,2025-01-19
8975,145,26,3,2025-01-28
8976,49,33,39,2025-02-24
8977,446,33,15,2026-01-24
8978,161,40,12,2025-11-17
8979,24,43,18,2025-07-22
8980,16,13,50,2026-02-12
8981,263,48,9,2024-06-12
8982,349,46,32,2024-10-13
8983,485,32,44,2024-05-28
8984,340,47,42,2025-05-22
8985,24,2,0,2025-03-26
8986,94,1,33,2025-06-29
8987,34,1,29,2026-02-20
8988,448,10,31,2025-05-13
8989,325,16,46,2026-01-10
8990,18,9,4,2024-12-06
8991,139,1,9,2025-05-24
8992,242,38,37,2024-11-23
8993,337,38,13,2026-01-09
8994,149,5,42,2025-11-18
8995,434,17,32,2025-10-09
8996,16,44,1,2025-02-14
8997,500,15,31,2024-07-12
8998,12,50,27,2024-08-09
8999,407,50,27,2025-07-10
9000,214,14,38,2025-04-10
9001,123,3,5,2024-10-17
9002,99,46,41,2025-03-08
9003,277,8,42,2024-06-29
9004,333,26,26,2025-07-05
9005,132,20,7,2024-11-25
9006,33,0,35,2024-09-02
9007,498,15,22,2024-03-19
9008,53,25,46,2026-02-20
9009,93,31,50,2024-09-22
9010,256,32,25,2026-01-24
9011,89,23,9,2025-12-22
9012,432,36,24,2025-02-20
9013,414,12,12,2025-03-22
9014,164,48,14,2024-05-04
9015,90,24,40,2024-12-20
9016,326,3,29,2025-11-13
9017,298,17,11,2024-07-05
9018,368,2,27,2024-08-04
9019,97,21,4,2025-06-08
9020,367,50,49,2026-02-17
9021,455,23,9,2025-05-20
9022,6,4,37,2025-04-09
9023,439,16,25,2026-01-21
9024,34,9,36,2025-05-24
9025,60,46,23,2025-09-25
9026,293,36,43,2024-08-13
9027,329,19,38,2024-10-22
9028,355,13,27,2025-11-22
9029,98,1,11,2025-09-21
9030,24,43,30,2025-02-01
9031,231,34,28,2024-06-18
9032,463,43,35,2025-11-25
9033,72,26,14,2025-09-17
9034,383,48,33,2024-12-05
9035,106,2,19,2026-02-22
9036,450,6,11,2025-12-11
9037,25,33,1,2024-10-16
9038,111,13,30,2025-08-29
9039,424,24,16,2024-11-13
9040,465,3,15,2025-11-30
9041,261,0,22,2024-06-14
9042,112,21,14,2025-02-05
9043,449,23,20,2025-07-12
9044,474,15,10,2025-02-07
9045,231,11,19,2025-12-16
9046,42,19,12,2026-02-14
9047,89,6,11,2024-05-22
9048,133,22,3,2024-11-15
9049,92,5,2,2025-02-08
9050,279,35,15,2025-08-10
9051,16,38,50,2024-03-24
9052,282,39,28,2024-12-01
9053,249,4,16,2024-11-20
9054,259,46,34,2025-11-01
9055,259,19,6,2024-12-28
9056,223,26,11,2024-12-06
9057,324,10,16,2024-11-08
9058,326,17,43,2024-12-21
9059,167,36,14,2025-03-22
9060,284,0,36,2024-05-23
9061,176,19,43,2024-05-15
9062,88,42,29,2024-09-06
9063,173,41,31,2026-02-25
9064,217,10,10,2025-10-12
9065,468,50,4,2024-08-27
9066,122,16,4,2025-05-02
9067,452,29,6,2024-11-20
9068,85,27,27,2025-12-01
9069,29,3,20,2025-01-28
9070,356,34,49,2025-05-11
9071,86,37,21,2024-10-01
9072,317,17,14,2025-04-23
9073,37,3,19,2024-04-01
9074,121,19,33,2024-07-05
9075,426,19,34,2026-01-17
9076,81,36,14,2025-02-26
9077,391,9,22,2024-11-18
9078,473,36,13,2024-03-24
9079,88,5,6,2024-08-01
9080,325,3,37,2025-05-14
9081,177,23,38,2024-11-30
9082,38,30,9,2024-03-14
9083,350,29,45,2024-09-18
9084,320,48,17,2025-10-23
9085,251,31,29,2025-10-27
9086,351,28,8,2025-12-17
9087,452,7,41,2024-08-11
9088,335,1,25,2025-08-27
9089,456,18,15,2025-03-27
9090,413,46,5,2025-10-16
9091,471,8,37,2026-01-20
9092,440,20,5,2024-04-18
9093,296,19,10,2024-07-01
9094,399,15,15,2026-02-18
9095,153,39,46,2026-01-14
9096,372,32,30,2025-06-08
9097,200,19,9,2025-09-23
9098,70,20,35,2025-10-15
9099,169,7,43,2025-06-26
9100,402,31,1,2025-01-26
9101,404,28,27,2025-04-03
9102,158,8,32,2025-02-22
9103,174,44,19,2025-04-17
9104,172,35,49,2025-12-31
9105,121,48,37,2024-07-01
9106,343,17,47,2025-07-01
9107,83,23,5,2024-11-20
9108,51,4,31,2025-04-20
9109,12,20,17,2025-01-25
9110,81,12,18,2025-03-30
9111,194,31,15,2025-08-01
9112,245,32,47,2025-04-24
9113,87,38,30,2024-06-08
9114,187,4,25,2025-02-22
9115,162,19,25,2024-11-07
9116,375,48,16,2025-06-11
9117,486,38,37,2024-11-30
9118,95,18,17,2025-06-27
9119,256,0,32,2024-03-14
9120,430,16,49,2024-04-07
9121,427,10,49,2024-10-17
9122,192,45,50,2025-09-08
9123,496,36,25,2024-06-13
9124,271,14,5,2025-06-02
9125,149,35,29,2024-05-31
9126,484,44,13,2024-12-06
9127,385,44,48,2025-07-19
9128,218,22,7,2025-11-27
9129,315,14,15,2025-03-04
9130,144,2,45,2025-07-06
9131,462,1,23,2025-11-01
9132,354,46,7,2025-08-25
9133,270,40,27,2025-03-19
9134,292,8,50,2024-10-27
9135,259,26,43,2024-04-05
9136,247,24,33,2025-09-08
9137,41,10,49,2025-11-29
9138,377,48,28,2024-10-22
9139,371,21,10,2024-07-27
9140,346,46,38,2025-01-25
9141,442,8,6,2024-11-07
9142,197,28,36,2025-01-25
9143,438,21,33,2024-12-05
9144,228,15,30,2025-01-02
9145,420,49,49,2024-06-26
9146,23,5,5,2025-08-25
9147,210,14,3,2025-05-22
9148,137,44,26,2024-07-11
9149,498,6,16,2025-11-15
9150,359,44,42,2025-05-02
9151,112,29,27,2025-07-25
9152,223,20,32,2026-01-04
9153,470,11,18,2025-08-04
9154,473,8,39,2025-01-08
9155,335,42,44,2025-10-24
9156,35,39,10,2025-02-23
9157,104,24,39,2025-12-22
9158,85,12,13,2024-11-05
9159,69,31,46,2024-11-01
9160,280,40,38,2025-07-02
9161,491,32,48,2025-11-01
9162,400,2,8,2024-11-14
9163,355,26,4,2025-02-20
9164,126,26,14,2024-06-08
9165,483,19,48,2024-03-02
9166,27,36,34,2024-04-26
9167,104,24,41,2026-02-18
9168,4,10,6,2024-08-21
9169,249,0,40,2025-06-04
9170,379,48,49,2024-03-21
9171,163,10,27,2026-01-05
9172,218,26,50,2024-11-04
9173,14,40,40,2025-06-27
9174,7,0,47,2024-09-11
9175,208,26,12,2024-11-06
9176,243,1,43,2025-08-04
9177,355,35,13,2025-12-18
9178,453,26,30,2024-12-04
9179,395,35,21,2024-11-27
9180,173,48,48,2024-12-20
9181,400,17,1,2024-10-19
9182,317,17,50,2024-05-28
9183,210,37,34,2025-10-15
9184,150,40,48,2026-02-19
9185,147,36,34,2025-09-13
9186,92,10,9,2025-11-15
9187,439,48,4,2025-10-10
9188,333,29,25,2024-07-12
9189,461,41,47,2025-07-08
9190,409,37,12,2025-02-27
9191,366,23,41,2024-12-23
9192,342,16,44,2025-11-28
9193,283,5,47,2025-07-16
9194,146,47,15,2025-04-23
9195,161,10,12,2025-01-19
9196,372,4,36,2025-02-02
9197,217,1,46,2025-09-11
9198,450,46,9,2025-01-19
9199,199,13,41,2025-12-10
9200,357,49,26,2024-09-05
9201,88,25,1,2025-06-12
9202,498,18,15,2025-11-05
9203,75,26,8,2024-04-24
9204,214,14,33,2025-11-16
9205,64,4,4,2025-03-14
9206,478,21,19,2025-04-12
9207,351,1,10,2024-08-17
9208,209,21,16,2024-09-01
9209,466,39,50,2025-04-22
9210,192,15,11,2025-05-17
9211,301,2,28,2025-10-13
9212,490,21,25,2024-02-27
9213,89,14,19,2026-01-11
9214,410,28,32,2024-08-24
9215,307,1,43,2025-01-10
9216,219,39,14,2025-08-17
9217,56,37,37,2024-03-13
9218,450,12,11,2024-05-26
9219,128,50,50,2024-11-26
9220,189,10,7,2024-07-15
9221,204,21,8,2024-09-09
9222,400,2,43,2025-09-23
9223,470,27,11,2025-09-11
9224,80,37,18,2024-10-10
9225,371,23,9,2026-02-08
9226,115,12,25,2024-04-15
9227,169,9,12,2024-03-19
9228,56,48,30,2024-05-28
9229,274,25,16,2025-02-17
9230,94,16,0,2024-11-06
9231,260,13,33,2024-07-05
9232,111,36,6,2024-09-01
9233,421,46,39,2024-05-31
9234,222,12,37,2025-05-05
9235,464,17,3,2025-05-01
9236,32,17,32,2024-11-16
9237,298,1,31,2025-06-28
9238,478,39,32,2025-05-21
9239,219,6,6,2025-07-09
9240,314,12,4,2024-12-13
9241,312,22,7,2024-10-13
9242,441,14,24,2026-02-07
9243,455,32,43,2024-06-08
9244,87,9,44,2025-11-26
9245,144,13,46,2026-02-07
9246,158,10,16,2025-10-21
9247,358,45,21,2024-10-09
9248,325,34,26,2024-07-07
9249,66,12,30,2024-12-20
9250,72,44,17,2024-05-06
9251,122,8,0,2026-02-26
9252,367,37,37,2024-03-18
9253,486,21,34,2024-11-30
9254,208,46,10,2024-06-25
9255,463,27,44,2024-12-29
9256,247,1,50,2024-08-12
9257,213,36,25,2025-11-03
9258,431,49,16,2024-03-30
9259,396,35,17,2025-03-20
9260,217,50,3,2024-04-12
9261,72,25,12,2024-06-16
9262,456,3,15,2025-11-02
9263,359,2,44,2024-07-07
9264,207,29,15,2025-12-05
9265,29,20,3,2025-03-09
9266,69,22,37,2025-12-02
9267,363,33,41,2024-07-10
9268,22,47,34,2025-11-20
9269,185,38,45,2024-10-10
9270,123,40,41,2025-03-14
9271,160,2,5,2024-09-14
9272,161,36,42,2025-08-28
9273,134,29,38,2024-05-21
9274,459,42,43,2024-07-26
9275,44,19,24,2025-09-04
9276,20,44,36,2024-09-15
9277,4,34,17,2026-01-11
9278,88,27,22,2024-12-04
9279,441,13,12,2024-10-24
9280,419,1,47,2025-01-16
9281,355,45,4,2025-03-17
9282,262,13,21,2025-01-12
9283,49,8,30,2025-02-08
9284,314,2,38,2025-07-08
9285,290,5,20,2025-06-21
9286,141,12,26,2025-06-06
9287,277,37,27,2026-02-01
9288,54,46,8,2024-12-16
9289,40,23,33,2025-09-08
9290,446,12,32,2025-10-12
9291,272,43,28,2024-04-26
9292,279,31,43,2025-04-27
9293,201,30,44,2025-11-28
9294,27,42,36,2024-10-25
9295,400,38,25,2025-01-05
9296,41,4,18,2025-04-01
9297,299,10,29,2025-12-04
9298,139,27,27,2024-03-12
9299,185,47,40,2026-01-15
9300,36,29,8,2024-04-16
9301,81,10,17,2025-03-20
9302,241,44,16,2025-04-25
9303,231,29,48,2024-02-28
9304,153,8,41,2024-09-28
9305,12,40,3,2024-08-05
9306,292,48,29,2025-07-03
9307,386,25,49,2025-07-19
9308,326,3,43,2024-05-08
9309,422,45,21,2025-02-17
9310,207,30,5,2024-04-06
9311,123,15,36,2025-11-25
9312,94,5,6,2024-10-05
9313,114,45,6,2025-04-28
9314,213,32,28,2025-08-21
9315,218,8,24,2026-02-09
9316,156,49,39,2025-10-28
9317,40,33,48,2025-10-11
9318,221,31,28,2024-10-09
9319,83,40,29,2025-09-29
9320,422,29,39,2024-05-29
9321,142,2,18,2026-01-02
9322,458,21,32,2025-02-03
9323,413,41,30,2024-09-19
9324,147,17,6,2024-03-02
9325,304,1,1,2025-11-18
9326,150,41,49,2025-02-21
9327,47,40,49,2025-06-07
9328,322,36,48,2024-07-16
9329,371,33,35,2026-01-29
9330,499,0,23,2025-09-02
9331,215,9,11,2024-08-09
9332,281,14,17,2024-08-30
9333,269,36,45,2025-02-03
9334,183,0,4,2024-08-16
9335,103,10,10,2025-04-29
9336,227,40,30,2026-02-04
9337,187,47,18,2024-09-19
9338,313,30,35,2024-05-21
9339,441,19,18,2025-04-07
9340,367,10,45,2025-03-05
9341,321,40,14,2025-03-16
9342,402,38,6,2025-03-12
9343,447,10,47,2025-10-12
9344,390,9,1,2024-07-01
9345,436,32,45,2024-06-29
9346,320,26,49,2025-02-21
9347,63,29,36,2024-08-14
9348,387,15,44,2025-08-30
9349,322,45,31,2025-12-31
9350,301,42,45,2025-11-01
9351,176,22,28,2025-05-07
9352,146,46,23,2024-03-15
9353,144,39,50,2024-11-29
9354,356,37,27,2024-06-07
9355,372,44,12,2025-01-16
9356,138,47,35,2024-07-15
9357,449,4,10,2024-03-28
9358,453,0,10,2025-03-15
9359,415,37,12,2026-02-09
9360,362,16,9,2025-04-04
9361,235,4,35,2024-08-08
9362,254,9,32,2026-02-11
9363,35,18,30,2026-01-16
9364,167,16,29,2025-02-19
9365,83,27,36,2025-09-26
9366,152,13,33,2024-03-09
9367,338,5,17,2024-05-19
9368,10,13,9,2025-02-25
9369,364,11,5,2024-09-24
9370,126,1,10,2025-11-06
9371,110,19,17,2025-01-31
9372,81,46,42,2025-01-12
9373,319,34,45,2025-05-25
9374,280,11,7,2025-12-18
9375,499,48,16,2025-03-23
9376,307,43,23,2025-03-11
9377,151,39,18,2025-12-17
9378,155,40,23,2024-08-16
9379,102,32,4,2025-01-15
9380,110,22,49,2025-10-09
9381,6,39,13,2026-01-23
9382,432,27,37,2025-04-24
9383,471,12,32,2025-11-10
9384,208,40,46,2025-11-06
9385,360,7,10,2024-12-30
9386,54,22,14,2024-03-04
9387,185,49,29,2024-10-27
9388,226,20,2,2025-06-27
9389,80,42,39,2024-11-23
9390,204,18,11,2024-09-07
9391,317,47,25,2025-03-13
9392,481,13,24,2024-07-14
9393,85,42,46,2024-12-29
9394,148,47,22,2025-05-18
9395,407,11,41,2025-08-24
9396,382,6,25,2024-12-10
9397,16,27,21,2024-04-28
9398,421,0,17,2025-01-06
9399,441,46,48,2025-10-04
9400,196,22,20,2025-03-24
9401,218,8,6,2024-07-22
9402,43,18,6,2024-03-06
9403,35,23,33,2025-12-30
9404,349,21,31,2025-09-13
9405,370,42,28,2024-05-09
9406,73,22,14,2025-04-02
9407,356,5,15,2025-02-09
9408,398,0,17,2024-05-30
9409,134,40,24,2025-08-15
9410,465,17,36,2025-06-22
9411,44,28,38,2025-06-23
9412,233,25,31,2024-06-13
9413,8,7,28,2024-11-28
9414,103,34,44,2024-04-26
9415,186,6,20,2024-07-26
9416,374,0,3,2024-03-30
9417,59,21,46,2024-11-29
9418,22,23,5,2024-05-07
9419,63,5,19,2025-07-18
9420,231,44,16,2025-01-18
9421,229,15,50,2024-05-15
9422,244,21,30,2024-09-18
9423,453,34,40,2024-06-25
9424,53,11,28,2025-09-20
9425,28,39,5,2024-03-27
9426,452,35,13,2025-06-12
9427,93,1,22,2024-12-01
9428,443,18,38,2025-02-10
9429,457,42,29,2025-04-18
9430,146,50,32,2025-08-13
9431,8,24,28,2024-08-24
9432,332,27,26,2024-10-28
9433,160,28,39,2024-04-17
9434,328,39,49,2024-08-25
9435,410,28,36,2024-10-15
9436,120,24,29,2025-05-25
9437,61,37,2,2025-04-05
9438,144,2,27,2026-01-08
9439,248,8,39,2025-02-25
9440,267,6,4,2025-01-25
9441,59,28,24,2024-07-12
9442,70,38,46,2025-02-20
9443,33,13,20,2025-12-04
9444,90,11,1,2025-04-19
9445,15,4,8,2025-12-15
9446,456,42,39,2024-06-29
9447,461,43,31,2025-11-30
9448,359,6,23,2024-07-30
9449,410,38,23,2024-09-16
9450,219,50,22,2025-10-08
9451,137,39,29,2025-09-02
9452,280,1,11,2025-11-21
9453,405,23,10,2024-10-23
9454,423,0,48,2025-01-16
9455,450,13,48,2024-10-07
9456,178,30,45,2024-09-11
9457,290,21,41,2025-04-08
9458,156,0,27,2025-09-28
9459,57,0,15,2025-11-17
9460,117,24,8,2025-01-31
9461,311,33,32,2025-01-01
9462,14,8,14,2025-04-16
9463,128,46,21,2024-08-06
9464,32,46,23,2024-07-06
9465,270,10,30,2026-01-24
9466,43,12,4,2025-01-31
9467,112,17,48,2025-10-02
9468,418,13,17,2025-10-26
9469,96,5,44,2025-05-02
9470,475,6,41,2025-04-01
9471,123,49,42,2025-11-27
9472,188,10,12,2025-06-17
9473,322,13,29,2024-05-20
9474,75,40,37,2024-07-26
9475,124,12,23,2025-11-08
9476,239,23,28,2025-04-13
9477,277,10,7,2025-08-09
9478,334,50,34,2026-02-10
9479,312,12,43,2025-02-11
9480,339,37,36,2024-04-02
9481,339,46,11,2025-08-11
9482,336,24,43,2026-01-12
9483,332,28,1,2025-11-22
9484,299,34,40,2024-10-01
9485,97,10,13,2025-08-12
9486,213,35,8,2025-10-25
9487,408,23,16,2025-07-07
9488,456,42,0,2024-11-26
9489,111,19,21,2025-02-21
9490,72,43,12,2024-10-03
9491,228,50,47,2025-11-27
9492,270,19,25,2026-01-02
9493,139,30,6,2024-04-07
9494,475,38,7,2025-10-30
9495,155,18,36,2024-11-02
9496,385,7,12,2024-11-11
9497,490,39,14,2025-06-24
9498,326,23,38,2024-11-04
9499,287,40,33,2025-12-01
9500,111,14,48,2025-11-06
9501,287,23,36,2025-09-25
9502,204,46,45,2025-02-05
9503,100,15,43,2025-10-01
9504,59,27,30,2024-04-30
9505,477,38,46,2025-07-25
9506,189,45,4,2024-10-14
9507,61,22,27,2025-10-27
9508,468,31,11,2024-11-29
9509,181,43,46,2024-09-04
9510,416,10,15,2025-04-11
9511,92,9,33,2024-05-24
9512,45,35,1,2026-02-06
9513,500,23,39,2025-08-25
9514,497,16,38,2024-07-05
9515,265,17,10,2025-08-08
9516,448,43,24,2024-04-25
9517,299,33,17,2024-07-20
9518,79,38,37,2024-03-22
9519,181,22,49,2025-07-17
9520,269,12,45,2024-03-25
9521,46,48,17,2024-10-06
9522,351,28,0,2024-06-23
9523,294,45,36,2024-06-29
9524,55,31,12,2026-02-22
9525,360,5,46,2025-08-12
9526,36,37,47,2025-09-22
9527,370,42,17,2024-10-18
9528,116,35,7,2025-10-22
9529,431,16,44,2025-01-20
9530,259,22,23,2025-04-08
9531,423,26,33,2025-06-17
9532,486,22,31,2025-06-11
9533,356,28,2,2024-07-26
9534,473,50,19,2025-08-12
9535,251,18,44,2025-07-16
9536,19,34,49,2025-08-20
9537,64,4,11,2025-04-15
9538,29,29,50,2024-10-29
9539,19,29,29,2024-10-22
9540,436,11,49,2025-02-16
9541,281,12,33,2024-11-11
9542,101,16,48,2025-12-26
9543,208,0,26,2024-03-02
9544,217,23,16,2024-04-21
9545,368,23,46,2024-10-09
9546,453,3,30,2025-05-10
9547,440,15,10,2024-11-15
9548,372,16,0,2026-02-07
9549,193,25,42,2024-02-27
9550,446,44,36,2024-08-19
9551,111,47,45,2025-02-03
9552,176,40,15,2024-11-21
9553,76,4,29,2025-05-19
9554,40,35,22,2024-10-29
9555,351,24,39,2024-07-29
9556,468,19,43,2025-05-12
9557,395,35,10,2025-05-14
9558,243,17,31,2026-01-21
9559,18,29,38,2025-02-08
9560,415,27,35,2025-12-21
9561,39,39,20,2024-11-24
9562,315,27,15,2024-04-29
9563,93,7,20,2025-09-09
9564,171,2,9,2025-04-13
9565,335,10,10,2024-08-12
9566,396,4,31,2024-10-04
9567,469,27,28,2025-08-18
9568,98,12,17,2024-03-19
9569,238,11,47,2025-03-08
9570,257,29,24,2025-05-15
9571,330,25,31,2024-10-11
9572,96,19,32,2024-03-26
9573,249,0,8,2024-05-13
9574,190,10,2,2025-11-25
9575,148,4,15,2025-11-10
9576,100,26,13,2024-07-09
9577,274,40,41,2026-02-25
9578,106,20,15,2024-06-28
9579,344,37,23,2024-03-27
9580,55,36,47,2024-05-24
9581,475,25,31,2025-02-27
9582,340,24,19,2024-09-16
9583,330,21,0,2024-05-03
9584,344,34,40,2024-09-29
9585,50,50,4,2024-10-20
9586,7,10,1,2025-07-06
9587,369,14,16,2025-02-15
9588,298,1,49,2025-06-10
9589,294,37,31,2025-01-09
9590,439,13,14,2025-03-24
9591,418,49,3,2025-07-11
9592,281,26,13,2024-03-15
9593,282,47,3,2025-09-26
9594,343,30,14,2024-03-14
9595,355,12,37,2024-05-20
9596,334,32,34,2024-09-23
9597,87,6,26,2025-07-31
9598,35,28,23,2025-01-02
9599,78,12,8,2025-09-29
9600,451,46,21,2026-02-20
9601,359,28,10,2024-03-20
9602,345,41,2,2025-02-19
9603,494,50,40,2024-08-08
9604,259,5,7,2024-07-09
9605,367,2,46,2026-01-03
9606,322,32,43,2025-08-07
9607,384,11,23,2025-08-31
9608,420,39,12,2025-08-19
9609,275,11,0,2025-03-17
9610,404,42,27,2025-11-20
9611,71,50,30,2024-10-15
9612,494,6,48,2025-03-23
9613,45,16,37,2024-11-05
9614,477,18,47,2025-08-01
9615,381,49,42,2025-03-27
9616,167,39,42,2025-06-02
9617,236,41,49,2025-05-25
9618,480,25,17,2025-09-22
9619,158,33,22,2024-09-27
9620,324,31,45,2024-12-17
9621,489,18,41,2026-02-01
9622,188,10,9,2026-02-02
9623,33,21,46,2025-02-12
9624,301,23,1,2026-02-26
9625,336,0,41,2025-01-30
9626,450,19,38,2025-06-02
9627,149,37,31,2024-11-17
9628,335,36,13,2024-05-28
9629,223,10,16,2025-04-08
9630,147,36,14,2025-12-07
9631,6,25,6,2024-08-23
9632,362,46,4,2025-02-05
9633,93,31,28,2025-04-19
9634,149,4,49,2024-04-11
9635,107,24,34,2025-09-03
9636,14,39,27,2024-10-03
9637,300,49,33,2025-02-12
9638,379,23,50,2025-02-07
9639,201,37,2,2024-04-01
9640,270,29,12,2024-06-07
9641,202,49,38,2026-02-20
9642,102,29,35,2024-09-29
9643,55,2,0,2024-11-09
9644,95,45,11,2025-04-12
9645,110,20,36,2026-01-01
9646,308,48,32,2024-05-01
9647,481,28,0,2025-05-29
9648,216,48,32,2024-07-03
9649,10,23,8,2025-02-03
9650,22,27,4,2025-07-18
9651,451,34,45,2024-08-31
9652,266,7,28,2025-11-23
9653,342,30,7,2025-04-05
9654,384,38,31,2025-08-26
9655,493,49,2,2024-05-30
9656,439,10,9,2025-02-15
9657,33,22,24,2024-11-14
9658,486,6,2,2025-06-27
9659,245,31,0,2024-11-11
9660,178,35,20,2024-07-15
9661,42,0,46,2025-07-03
9662,100,39,33,2024-11-27
9663,277,5,29,2024-08-13
9664,272,40,39,2024-04-02
9665,322,30,41,2025-10-16
9666,1,43,37,2025-04-05
9667,364,18,38,2024-09-24
9668,415,37,47,2024-12-12
9669,339,29,37,2024-03-01
9670,4,7,30,2024-06-25
9671,411,38,25,2024-09-11
9672,217,37,14,2026-01-27
9673,140,12,20,2025-01-29
9674,333,42,47,2025-10-27
9675,156,48,43,2024-03-18
9676,323,20,45,2024-12-18
9677,226,45,18,2024-11-16
9678,117,50,3,2025-02-28
9679,460,16,26,2025-07-20
9680,91,31,46,2024-04-29
9681,437,19,32,2025-12-01
9682,237,50,45,2025-10-19
9683,172,13,45,2024-05-18
9684,147,48,30,2024-06-06
9685,233,8,49,2024-06-04
9686,305,13,0,2025-04-18
9687,463,45,38,2024-03-26
9688,271,1,45,2024-12-08
9689,59,25,25,2024-06-05
9690,487,42,27,2024-11-24
9691,161,48,41,2025-05-07
9692,490,1,1,2024-06-10
9693,137,46,11,2025-01-30
9694,149,36,32,2024-03-19
9695,344,19,31,2025-09-11
9696,435,29,19,2024-12-07
9697,442,47,39,2025-01-25
9698,469,22,30,2025-08-12
9699,426,23,41,2025-05-07
9700,436,36,7,2026-02-03
9701,294,2,34,2024-07-06
9702,35,38,27,2024-10-09
9703,365,22,22,2024-05-31
9704,283,10,44,2025-11-18
9705,221,2,42,2025-02-28
9706,98,29,6,2024-12-01
9707,163,15,46,2025-06-02
9708,97,35,8,2024-08-21
9709,120,4,15,2025-03-25
9710,342,44,29,2024-11-11
9711,366,39,25,2025-12-28
9712,417,5,48,2026-02-24
9713,454,44,7,2024-07-25
9714,493,34,3,2024-05-03
9715,488,21,20,2025-07-27
9716,269,36,19,2024-12-18
9717,112,18,29,2024-07-28
9718,199,26,44,2026-01-19
9719,298,15,4,2025-09-27
9720,499,8,1,2025-01-11
9721,334,11,50,2025-08-30
9722,262,42,34,2026-01-20
9723,141,17,2,2026-02-06
9724,51,45,19,2025-08-21
9725,56,24,2,2024-08-28
9726,275,27,7,2024-02-27
9727,248,0,44,2025-06-09
9728,163,36,15,2024-12-17
9729,2,19,39,2024-11-25
9730,337,35,3,2025-12-14
9731,146,27,1,2025-07-21
9732,278,26,48,2025-01-09
9733,286,35,3,2025-03-26
9734,396,25,45,2024-08-31
9735,308,25,13,2025-10-02
9736,162,49,46,2024-04-16
9737,409,19,6,2024-10-12
9738,344,15,34,2024-12-03
9739,284,11,22,2025-08-14
9740,490,39,19,2025-01-12
9741,4,10,49,2025-03-16
9742,357,19,43,2025-10-25
9743,179,3,42,2025-09-29
