delivery_id,order_id,shipped_date,delivered_date,status
5375,5375,2024-09-10,2025-06-03,Delayed
5376,5376,2024-03-30,2025-12-09,Delayed
5377,5377,2024-03-18,2025-05-08,Delayed
5378,5378,2024-12-08,2025-12-19,Delayed
5379,5379,2024-11-29,2026-02-06,Lost
5380,5380,2024-07-14,2025-06-11,Delayed
5381,5381,2024-04-07,2024-11-19,Delayed
5382,5382,2024-11-11,2025-12-26,Delivered
5383,5383,2025-12-31,2026-02-26,Lost
5384,5384,2024-08-04,2025-11-02,Delayed
5385,5385,2024-10-14,2025-01-11,Delivered
5386,5386,2026-01-01,2026-01-11,Delayed
5387,5387,2025-04-16,2025-12-09,Delivered
5388,5388,2025-12-04,2025-12-04,Lost
5389,5389,2025-12-14,2026-02-14,Delayed
5390,5390,2024-09-01,2025-06-07,Delivered
5391,5391,2026-02-06,2026-02-16,Lost
5392,5392,2024-10-10,2025-11-16,Delayed
5393,5393,2024-12-31,2025-11-29,Delivered
5394,5394,2024-12-02,2025-06-10,Delivered
5395,5395,2024-12-16,2025-02-15,Delivered
5396,5396,2026-01-15,2026-01-28,Delayed
5397,5397,2024-10-11,2025-08-14,Delayed
5398,5398,2024-07-06,2024-09-04,Delayed
5399,5399,2024-10-27,2025-04-20,Delayed
5400,5400,2024-05-20,2025-06-03,Delayed
5401,5401,2024-03-14,2025-01-16,Lost
5402,5402,2025-03-04,2025-09-21,Delayed
5403,5403,2024-10-25,2026-01-03,Delivered
5404,5404,2024-12-03,2025-01-30,Lost
5405,5405,2024-03-29,2025-08-15,Delayed
5406,5406,2024-12-29,2025-05-08,Lost
5407,5407,2025-07-05,2025-08-23,Delivered
5408,5408,2025-05-07,2025-09-30,Lost
5409,5409,2024-03-15,2025-02-03,Lost
5410,5410,2025-07-09,2025-10-18,Delivered
5411,5411,2024-12-16,2025-11-07,Delivered
5412,5412,2024-06-11,2024-10-29,Delivered
5413,5413,2024-12-05,2025-02-28,Delivered
5414,5414,2025-12-16,2026-02-26,Delivered
5415,5415,2025-09-06,2025-10-06,Delivered
5416,5416,2025-05-10,2025-09-13,Delayed
5417,5417,2024-06-16,2024-09-15,Delayed
5418,5418,2026-01-16,2026-01-29,Delivered
5419,5419,2025-08-10,2025-09-04,Delivered
5420,5420,2024-04-16,2025-07-07,Lost
5421,5421,2025-04-17,2026-02-21,Delayed
5422,5422,2025-02-04,2025-11-04,Delivered
5423,5423,2024-12-24,2025-07-02,Delivered
5424,5424,2024-07-19,2026-01-21,Lost
5425,5425,2024-08-22,2025-08-12,Lost
5426,5426,2024-07-01,2024-08-16,Lost
5427,5427,2025-08-28,2025-12-18,Delayed
5428,5428,2025-01-25,2025-06-16,Delayed
5429,5429,2025-06-22,2025-09-02,Lost
5430,5430,2025-10-18,2026-01-05,Delivered
5431,5431,2025-01-29,2025-10-15,Delayed
5432,5432,2024-07-25,2025-10-23,Delivered
5433,5433,2024-04-04,2025-11-26,Lost
5434,5434,2025-10-06,2025-11-02,Lost
5435,5435,2024-07-19,2025-09-07,Lost
5436,5436,2025-08-28,2025-11-25,Lost
5437,5437,2025-05-27,2025-10-15,Lost
5438,5438,2025-10-21,2025-11-06,Delayed
5439,5439,2025-03-28,2025-06-11,Delayed
5440,5440,2025-02-04,2025-10-11,Delayed
5441,5441,2024-09-12,2025-03-23,Delivered
5442,5442,2025-10-04,2025-11-01,Lost
5443,5443,2025-01-08,2025-05-08,Lost
5444,5444,2025-11-18,2025-12-06,Delivered
5445,5445,2025-01-22,2025-04-06,Delayed
5446,5446,2024-04-17,2025-09-02,Lost
5447,5447,2025-06-18,2025-08-04,Lost
5448,5448,2024-03-02,2024-04-23,Lost
5449,5449,2025-06-02,2025-11-15,Delivered
5450,5450,2024-06-21,2025-06-06,Delivered
5451,5451,2025-02-22,2025-10-14,Lost
5452,5452,2024-05-09,2024-10-20,Delayed
5453,5453,2025-06-26,2025-12-30,Lost
5454,5454,2026-02-07,2026-02-22,Delayed
5455,5455,2025-11-24,2026-02-05,Delayed
5456,5456,2024-08-08,2025-08-14,Delivered
5457,5457,2024-09-13,2025-07-20,Delivered
5458,5458,2025-03-07,2025-04-29,Lost
5459,5459,2025-03-11,2025-08-04,Delivered
5460,5460,2024-03-20,2025-12-25,Delivered
5461,5461,2024-10-29,2025-01-17,Lost
5462,5462,2024-10-23,2025-06-20,Lost
5463,5463,2024-10-29,2025-10-10,Delivered
5464,5464,2024-07-14,2025-02-22,Delayed
5465,5465,2024-10-20,2025-01-20,Lost
5466,5466,2024-08-07,2025-11-10,Lost
5467,5467,2025-03-13,2025-07-13,Lost
5468,5468,2024-09-01,2024-10-06,Lost
5469,5469,2024-08-25,2025-04-08,Lost
5470,5470,2026-02-11,2026-02-23,Delayed
5471,5471,2024-04-11,2024-04-21,Delivered
5472,5472,2025-06-25,2025-08-25,Delayed
5473,5473,2026-02-16,2026-02-19,Lost
5474,5474,2025-10-24,2025-11-21,Lost
5475,5475,2024-03-16,2024-09-21,Delayed
5476,5476,2024-09-12,2025-10-16,Delivered
5477,5477,2024-09-02,2024-12-08,Delivered
5478,5478,2024-11-25,2025-04-23,Delayed
5479,5479,2024-10-10,2025-03-19,Lost
5480,5480,2024-09-13,2025-12-13,Delayed
5481,5481,2025-10-20,2025-10-22,Delayed
5482,5482,2025-07-03,2025-11-08,Lost
5483,5483,2024-11-13,2025-12-03,Lost
5484,5484,2024-04-08,2024-11-13,Lost
5485,5485,2025-12-26,2026-01-07,Delivered
5486,5486,2024-10-04,2025-05-04,Delivered
5487,5487,2026-02-02,2026-02-15,Lost
5488,5488,2024-11-14,2025-05-27,Delayed
5489,5489,2025-07-05,2025-09-17,Delayed
5490,5490,2025-05-18,2025-09-16,Delayed
5491,5491,2025-08-01,2025-12-26,Lost
5492,5492,2025-04-25,2025-05-18,Lost
5493,5493,2025-05-23,2025-06-26,Lost
5494,5494,2025-03-12,2025-10-27,Delivered
5495,5495,2024-06-04,2025-10-10,Lost
5496,5496,2025-08-09,2026-01-20,Lost
5497,5497,2026-02-06,2026-02-10,Lost
5498,5498,2025-09-24,2025-10-17,Delayed
5499,5499,2025-10-01,2026-01-13,Delivered
5500,5500,2025-11-15,2025-12-03,Lost
5501,5501,2024-06-08,2024-09-02,Delayed
5502,5502,2026-02-05,2026-02-12,Lost
5503,5503,2024-11-03,2024-11-18,Delivered
5504,5504,2025-12-06,2025-12-13,Lost
5505,5505,2026-01-27,2026-01-27,Delivered
5506,5506,2024-03-14,2024-12-23,Delayed
5507,5507,2024-05-05,2025-12-08,Delivered
5508,5508,2025-07-10,2025-11-10,Delivered
5509,5509,2024-11-17,2025-03-21,Delayed
5510,5510,2024-06-13,2026-01-07,Delivered
5511,5511,2024-04-01,2024-10-03,Lost
5512,5512,2025-05-23,2025-10-10,Delayed
5513,5513,2025-10-13,2026-02-19,Delivered
5514,5514,2025-10-22,2025-12-21,Delayed
5515,5515,2025-11-14,2026-01-20,Delivered
5516,5516,2025-10-28,2025-11-27,Delivered
5517,5517,2024-06-06,2026-01-06,Delivered
5518,5518,2025-03-29,2025-07-05,Lost
5519,5519,2025-10-05,2025-12-19,Lost
5520,5520,2025-05-13,2025-06-03,Delivered
5521,5521,2024-08-28,2024-09-21,Delivered
5522,5522,2024-12-26,2025-06-17,Delayed
5523,5523,2024-11-10,2025-11-01,Delivered
5524,5524,2024-08-14,2025-07-29,Lost
5525,5525,2024-07-11,2025-11-30,Delivered
5526,5526,2024-03-14,2024-03-25,Delivered
5527,5527,2024-04-25,2024-12-11,Lost
5528,5528,2025-01-03,2025-09-16,Lost
5529,5529,2025-04-28,2025-12-04,Delivered
5530,5530,2025-05-09,2025-10-13,Delayed
5531,5531,2024-08-29,2025-02-21,Delayed
5532,5532,2024-07-07,2025-07-17,Lost
5533,5533,2024-06-26,2025-05-13,Delivered
5534,5534,2025-12-03,2026-02-01,Delivered
5535,5535,2024-06-02,2025-04-26,Delayed
5536,5536,2024-08-15,2024-08-29,Delivered
5537,5537,2025-10-04,2025-12-10,Lost
5538,5538,2024-03-25,2024-12-11,Lost
5539,5539,2025-08-22,2026-02-01,Lost
5540,5540,2024-08-05,2026-02-07,Lost
5541,5541,2024-08-16,2026-02-03,Delayed
5542,5542,2025-12-12,2026-01-19,Lost
5543,5543,2024-06-12,2024-10-24,Delivered
5544,5544,2026-01-03,2026-01-17,Delayed
5545,5545,2025-07-19,2026-01-09,Delayed
5546,5546,2024-09-29,2025-09-02,Delayed
5547,5547,2025-10-21,2026-02-15,Delayed
5548,5548,2025-01-27,2025-12-31,Delayed
5549,5549,2024-06-09,2025-09-26,Delayed
5550,5550,2024-04-06,2024-11-05,Lost
5551,5551,2024-05-17,2025-05-04,Lost
5552,5552,2024-07-14,2026-01-03,Lost
5553,5553,2025-12-19,2026-01-02,Delayed
5554,5554,2025-04-15,2025-09-09,Delivered
5555,5555,2024-04-12,2026-01-10,Delayed
5556,5556,2024-11-01,2025-05-05,Delayed
5557,5557,2025-12-26,2026-01-31,Lost
5558,5558,2025-07-04,2026-01-31,Delivered
5559,5559,2024-12-13,2025-08-20,Lost
5560,5560,2025-03-06,2025-09-22,Delivered
5561,5561,2025-05-29,2026-01-15,Delayed
5562,5562,2025-01-31,2025-10-17,Delivered
5563,5563,2025-04-30,2025-06-11,Delayed
5564,5564,2024-06-30,2025-11-30,Delivered
5565,5565,2024-05-12,2024-06-15,Lost
5566,5566,2024-06-01,2024-10-21,Delayed
5567,5567,2024-05-04,2024-09-17,Lost
5568,5568,2024-08-24,2025-03-27,Delayed
5569,5569,2024-08-28,2024-09-01,Delivered
5570,5570,2024-03-20,2024-05-19,Lost
5571,5571,2025-09-16,2026-01-19,Lost
5572,5572,2024-05-03,2025-05-07,Delivered
5573,5573,2025-05-15,2025-12-20,Lost
5574,5574,2025-07-11,2025-08-03,Delivered
5575,5575,2024-09-19,2025-10-10,Delayed
5576,5576,2025-03-04,2025-11-20,Delayed
5577,5577,2025-01-11,2025-02-06,Lost
5578,5578,2024-09-06,2026-02-20,Delayed
5579,5579,2024-11-23,2025-11-27,Lost
5580,5580,2025-07-08,2025-10-23,Lost
5581,5581,2025-05-21,2026-02-20,Delayed
5582,5582,2025-07-05,2025-08-24,Delayed
5583,5583,2025-05-14,2025-12-06,Delivered
5584,5584,2025-08-09,2025-12-28,Delivered
5585,5585,2024-11-16,2025-12-13,Delayed
5586,5586,2024-03-27,2025-09-19,Delayed
5587,5587,2025-01-12,2025-01-18,Lost
5588,5588,2025-10-21,2026-02-06,Delayed
5589,5589,2024-11-26,2025-09-12,Delayed
5590,5590,2024-10-17,2026-01-27,Delayed
5591,5591,2025-08-08,2025-10-24,Delivered
5592,5592,2025-10-08,2026-01-20,Lost
5593,5593,2025-08-17,2025-09-15,Lost
5594,5594,2024-06-04,2025-12-02,Delivered
5595,5595,2025-02-01,2025-05-14,Delivered
5596,5596,2024-06-07,2024-08-23,Delivered
5597,5597,2025-08-30,2025-09-11,Lost
5598,5598,2025-04-03,2025-10-27,Lost
5599,5599,2024-05-18,2025-03-24,Delayed
5600,5600,2024-09-13,2025-11-08,Lost
5601,5601,2025-09-30,2025-12-08,Delivered
5602,5602,2024-05-10,2025-07-18,Delayed
5603,5603,2025-08-11,2025-09-14,Delayed
5604,5604,2025-07-05,2025-12-27,Delayed
5605,5605,2025-03-22,2026-02-13,Lost
5606,5606,2024-08-26,2024-12-03,Delayed
5607,5607,2025-04-19,2025-07-08,Delivered
5608,5608,2024-09-25,2026-01-04,Delayed
5609,5609,2024-10-06,2026-02-26,Lost
5610,5610,2024-11-16,2025-08-21,Lost
5611,5611,2024-05-02,2025-09-15,Delivered
5612,5612,2024-09-02,2025-12-25,Delivered
5613,5613,2024-09-21,2025-07-18,Delivered
5614,5614,2026-01-29,2026-02-09,Lost
5615,5615,2024-03-13,2024-03-27,Delayed
5616,5616,2026-02-24,2026-02-26,Delayed
5617,5617,2026-01-18,2026-02-04,Lost
5618,5618,2024-06-26,2025-10-06,Delayed
5619,5619,2024-04-29,2025-05-28,Delayed
5620,5620,2025-10-12,2025-12-03,Delivered
5621,5621,2024-03-25,2024-12-17,Delivered
5622,5622,2024-07-26,2025-12-04,Lost
5623,5623,2024-03-20,2024-09-02,Lost
5624,5624,2024-04-10,2025-07-31,Delivered
5625,5625,2025-06-27,2025-07-25,Delayed
5626,5626,2024-03-15,2025-07-30,Delivered
5627,5627,2025-05-09,2026-01-04,Delivered
5628,5628,2025-09-24,2025-11-20,Delivered
5629,5629,2025-01-14,2025-10-30,Delivered
5630,5630,2025-04-23,2025-08-05,Delivered
5631,5631,2025-05-21,2025-06-10,Delayed
5632,5632,2025-03-11,2025-06-23,Delayed
5633,5633,2025-12-06,2026-01-28,Delayed
5634,5634,2025-04-17,2025-12-14,Delivered
5635,5635,2025-08-02,2026-01-06,Delayed
5636,5636,2025-05-21,2026-02-13,Delayed
5637,5637,2025-06-20,2025-12-20,Delayed
5638,5638,2024-03-01,2025-07-03,Delivered
5639,5639,2025-10-19,2025-12-22,Delivered
5640,5640,2025-03-30,2025-08-08,Lost
5641,5641,2024-09-16,2025-10-11,Delivered
5642,5642,2025-08-31,2026-02-17,Delivered
5643,5643,2024-05-04,2025-02-19,Lost
5644,5644,2025-12-09,2025-12-30,Delayed
5645,5645,2024-11-15,2024-12-24,Delayed
5646,5646,2024-02-29,2025-04-15,Delayed
5647,5647,2025-12-30,2026-01-14,Lost
5648,5648,2025-11-25,2026-02-19,Lost
5649,5649,2024-06-14,2024-11-04,Lost
5650,5650,2024-12-18,2024-12-24,Delivered
5651,5651,2024-10-09,2025-05-22,Delayed
5652,5652,2025-03-26,2025-04-01,Delayed
5653,5653,2025-03-12,2025-09-19,Delivered
5654,5654,2025-04-11,2025-10-13,Delivered
5655,5655,2024-08-22,2025-02-25,Lost
5656,5656,2025-03-04,2025-05-08,Delayed
5657,5657,2025-08-25,2026-01-23,Delivered
5658,5658,2025-04-26,2026-01-04,Lost
5659,5659,2025-05-26,2025-08-06,Delayed
5660,5660,2025-06-29,2026-01-31,Lost
5661,5661,2025-12-27,2026-01-30,Lost
5662,5662,2025-06-07,2025-09-03,Lost
5663,5663,2025-12-23,2026-01-21,Delayed
5664,5664,2025-02-23,2026-02-22,Lost
5665,5665,2025-04-13,2025-10-23,Delayed
5666,5666,2024-03-25,2024-09-05,Delayed
5667,5667,2025-11-02,2026-01-14,Lost
5668,5668,2024-11-06,2025-09-18,Delivered
5669,5669,2025-06-10,2025-06-24,Delayed
5670,5670,2025-09-24,2025-09-24,Delivered
5671,5671,2025-03-31,2025-05-06,Delayed
5672,5672,2024-08-24,2024-09-06,Lost
5673,5673,2025-07-25,2025-10-23,Lost
5674,5674,2024-07-26,2025-07-22,Delivered
5675,5675,2025-03-01,2025-11-04,Lost
5676,5676,2025-02-25,2025-03-10,Delivered
5677,5677,2026-02-14,2026-02-16,Delivered
5678,5678,2025-08-17,2025-12-20,Delivered
5679,5679,2025-05-21,2025-12-26,Lost
5680,5680,2024-05-30,2025-01-02,Delivered
5681,5681,2024-06-08,2024-07-04,Lost
5682,5682,2025-03-07,2026-01-26,Lost
5683,5683,2024-03-08,2024-09-12,Delivered
5684,5684,2024-10-17,2025-06-29,Delayed
5685,5685,2025-07-27,2025-08-25,Delayed
5686,5686,2025-02-02,2025-11-25,Delivered
5687,5687,2026-01-20,2026-01-21,Delayed
5688,5688,2024-06-10,2025-11-15,Delivered
5689,5689,2024-07-19,2026-02-24,Delayed
5690,5690,2024-07-05,2025-12-20,Delivered
5691,5691,2026-01-14,2026-02-04,Lost
5692,5692,2025-04-05,2025-09-02,Delayed
5693,5693,2024-08-23,2025-04-28,Delivered
5694,5694,2024-03-06,2025-03-29,Lost
5695,5695,2025-06-08,2025-10-25,Delayed
5696,5696,2024-08-11,2026-01-18,Delivered
5697,5697,2025-05-13,2026-01-28,Delivered
5698,5698,2025-11-03,2025-12-02,Lost
5699,5699,2025-11-11,2025-12-02,Delivered
5700,5700,2024-04-17,2025-08-18,Delayed
5701,5701,2024-10-22,2025-09-12,Delayed
5702,5702,2024-04-22,2024-12-23,Delivered
5703,5703,2025-07-22,2025-11-24,Delayed
5704,5704,2026-01-26,2026-02-15,Delayed
5705,5705,2025-01-11,2025-06-13,Delayed
5706,5706,2025-09-14,2025-11-09,Delivered
5707,5707,2026-01-16,2026-02-09,Lost
5708,5708,2024-04-26,2024-08-19,Delayed
5709,5709,2024-04-30,2025-01-02,Delivered
5710,5710,2025-02-16,2025-09-14,Delayed
5711,5711,2024-10-21,2025-11-19,Delayed
5712,5712,2024-06-23,2025-03-11,Delivered
5713,5713,2025-04-18,2025-09-15,Delivered
5714,5714,2024-05-24,2024-07-04,Delivered
5715,5715,2024-08-22,2025-07-13,Delayed
5716,5716,2025-08-04,2025-08-15,Delivered
5717,5717,2024-12-17,2026-01-28,Delivered
5718,5718,2024-07-13,2024-11-26,Delivered
5719,5719,2024-06-28,2024-12-02,Lost
5720,5720,2026-01-27,2026-02-20,Lost
5721,5721,2024-06-29,2024-10-27,Delayed
5722,5722,2026-02-08,2026-02-21,Lost
5723,5723,2025-10-11,2026-02-25,Delayed
5724,5724,2024-03-17,2024-11-28,Delayed
5725,5725,2024-07-24,2025-09-03,Lost
5726,5726,2025-10-18,2025-10-23,Delivered
5727,5727,2024-03-25,2025-01-16,Lost
5728,5728,2026-01-05,2026-02-07,Delayed
5729,5729,2026-02-22,2026-02-23,Delivered
5730,5730,2025-07-22,2025-11-02,Lost
5731,5731,2026-02-15,2026-02-24,Delivered
5732,5732,2025-07-14,2025-08-01,Delivered
5733,5733,2024-12-21,2025-05-09,Delivered
5734,5734,2025-08-30,2026-01-02,Delayed
5735,5735,2026-01-17,2026-02-03,Delayed
5736,5736,2026-02-18,2026-02-23,Lost
5737,5737,2025-11-29,2025-12-08,Delivered
5738,5738,2024-04-28,2024-12-18,Delivered
5739,5739,2025-08-25,2025-10-12,Delayed
5740,5740,2024-05-16,2024-06-25,Delivered
5741,5741,2025-04-10,2025-11-30,Delayed
5742,5742,2025-12-13,2026-02-22,Delayed
5743,5743,2024-08-31,2024-11-19,Lost
5744,5744,2024-03-31,2025-02-21,Delayed
5745,5745,2025-06-03,2025-08-23,Lost
5746,5746,2025-05-24,2026-01-17,Lost
5747,5747,2024-04-28,2026-01-24,Delayed
5748,5748,2024-08-08,2025-06-03,Delayed
5749,5749,2025-12-14,2025-12-23,Lost
5750,5750,2025-10-22,2025-12-28,Delivered
5751,5751,2025-03-29,2025-12-28,Lost
5752,5752,2025-12-14,2026-02-11,Delivered
5753,5753,2026-01-08,2026-02-26,Delivered
5754,5754,2024-09-01,2025-02-10,Delayed
5755,5755,2025-04-25,2025-08-30,Delayed
5756,5756,2025-06-23,2025-07-25,Delivered
5757,5757,2025-11-16,2026-01-25,Delivered
5758,5758,2025-12-25,2026-02-01,Delivered
5759,5759,2025-05-24,2025-06-23,Lost
5760,5760,2025-06-22,2025-07-09,Lost
5761,5761,2025-07-11,2026-01-10,Delivered
5762,5762,2024-11-27,2024-12-04,Delivered
5763,5763,2026-01-23,2026-01-24,Delayed
5764,5764,2025-11-27,2025-12-06,Delayed
5765,5765,2024-08-21,2025-05-18,Delayed
5766,5766,2024-05-22,2025-01-24,Delivered
5767,5767,2024-09-19,2026-02-20,Lost
5768,5768,2025-11-29,2026-01-19,Delivered
5769,5769,2025-01-11,2025-11-02,Lost
5770,5770,2025-11-27,2025-12-13,Delivered
5771,5771,2024-09-01,2025-05-14,Delivered
5772,5772,2024-10-31,2025-12-04,Delivered
5773,5773,2025-05-01,2025-12-22,Lost
5774,5774,2025-05-02,2025-08-04,Delayed
5775,5775,2025-05-18,2026-02-12,Delivered
5776,5776,2024-03-07,2025-03-13,Lost
5777,5777,2025-11-17,2025-12-15,Lost
5778,5778,2025-09-27,2025-12-12,Lost
5779,5779,2025-10-30,2026-01-03,Delivered
5780,5780,2024-11-08,2024-12-02,Lost
5781,5781,2024-03-18,2025-08-21,Lost
5782,5782,2024-09-26,2026-01-05,Delivered
5783,5783,2025-03-13,2025-06-23,Delivered
5784,5784,2024-09-17,2024-11-05,Delivered
5785,5785,2024-03-25,2025-04-13,Delivered
5786,5786,2025-06-03,2025-07-18,Delivered
5787,5787,2025-11-16,2026-02-07,Delayed
5788,5788,2024-03-26,2024-11-19,Delivered
5789,5789,2025-06-07,2025-08-07,Delayed
5790,5790,2026-01-31,2026-02-06,Delayed
5791,5791,2024-09-21,2025-07-19,Delivered
5792,5792,2024-10-11,2024-11-20,Delivered
5793,5793,2025-05-01,2025-05-21,Delivered
5794,5794,2025-08-11,2026-01-15,Delayed
5795,5795,2025-07-27,2025-11-02,Delivered
5796,5796,2025-06-24,2025-12-13,Delivered
5797,5797,2025-09-24,2026-01-30,Delivered
5798,5798,2024-03-13,2026-01-31,Delivered
5799,5799,2024-02-28,2024-05-14,Delivered
5800,5800,2025-09-05,2026-01-03,Delivered
5801,5801,2024-04-26,2026-02-26,Delayed
5802,5802,2024-09-20,2024-12-01,Lost
5803,5803,2025-05-14,2025-10-09,Delivered
5804,5804,2025-12-30,2026-02-20,Lost
5805,5805,2024-03-02,2026-02-08,Delayed
5806,5806,2026-01-11,2026-02-22,Lost
5807,5807,2026-02-03,2026-02-10,Delayed
5808,5808,2024-08-17,2024-11-20,Delayed
5809,5809,2025-06-09,2025-10-14,Delayed
5810,5810,2025-09-28,2026-02-19,Delivered
5811,5811,2025-01-26,2025-12-13,Lost
5812,5812,2025-01-04,2025-10-15,Lost
5813,5813,2025-09-02,2026-01-31,Delivered
5814,5814,2024-12-28,2025-04-08,Delayed
5815,5815,2024-04-24,2025-03-18,Delivered
5816,5816,2025-03-31,2025-09-20,Delivered
5817,5817,2024-09-27,2025-02-05,Lost
5818,5818,2025-07-07,2026-02-05,Lost
5819,5819,2025-06-28,2025-10-14,Lost
5820,5820,2025-07-31,2025-11-26,Delivered
5821,5821,2025-01-11,2026-02-11,Delivered
5822,5822,2025-08-18,2025-11-12,Delivered
5823,5823,2025-09-21,2025-10-14,Delayed
5824,5824,2025-01-04,2025-06-27,Delayed
5825,5825,2026-01-18,2026-01-21,Delivered
5826,5826,2025-07-19,2025-07-23,Lost
5827,5827,2024-05-11,2024-08-15,Lost
5828,5828,2025-06-15,2025-12-11,Delayed
5829,5829,2024-12-10,2025-09-06,Delayed
5830,5830,2025-06-15,2025-07-28,Lost
5831,5831,2024-06-23,2025-03-30,Delayed
5832,5832,2025-07-20,2026-01-09,Lost
5833,5833,2025-01-26,2025-04-03,Delivered
5834,5834,2026-02-17,2026-02-17,Delayed
5835,5835,2025-10-01,2026-02-24,Lost
5836,5836,2024-11-07,2026-01-11,Delayed
5837,5837,2025-05-22,2025-08-31,Delayed
5838,5838,2025-01-22,2025-08-27,Delayed
5839,5839,2026-01-02,2026-02-03,Lost
5840,5840,2025-08-04,2025-10-04,Delayed
5841,5841,2024-12-17,2025-10-28,Delivered
5842,5842,2025-06-20,2026-01-25,Delivered
5843,5843,2024-10-21,2025-02-16,Delayed
5844,5844,2024-06-14,2025-10-08,Lost
5845,5845,2026-01-12,2026-02-02,Lost
5846,5846,2026-01-02,2026-02-08,Lost
5847,5847,2024-09-16,2025-06-25,Delivered
5848,5848,2025-01-29,2025-03-30,Lost
5849,5849,2025-02-05,2025-11-05,Lost
5850,5850,2026-01-04,2026-01-15,Delayed
5851,5851,2024-04-13,2025-08-14,Delayed
5852,5852,2024-11-26,2025-12-12,Delivered
5853,5853,2024-05-21,2025-03-16,Delivered
5854,5854,2026-01-29,2026-02-22,Delayed
5855,5855,2025-12-30,2026-02-25,Delivered
5856,5856,2024-10-04,2024-11-22,Delivered
5857,5857,2025-06-29,2026-02-19,Delivered
5858,5858,2024-06-25,2024-07-06,Delivered
5859,5859,2024-05-02,2024-06-17,Delayed
5860,5860,2025-09-12,2025-10-26,Delivered
5861,5861,2024-09-29,2024-12-18,Delivered
5862,5862,2025-09-25,2026-01-19,Lost
5863,5863,2026-02-11,2026-02-15,Delivered
5864,5864,2025-09-28,2026-01-28,Delivered
5865,5865,2025-10-08,2025-10-08,Delayed
5866,5866,2025-10-13,2026-02-19,Delayed
5867,5867,2024-11-13,2026-01-08,Lost
5868,5868,2025-02-17,2026-01-17,Lost
5869,5869,2025-10-26,2026-01-06,Delayed
5870,5870,2026-01-20,2026-02-18,Delivered
5871,5871,2025-02-08,2025-06-08,Delayed
5872,5872,2025-07-01,2025-11-26,Delayed
5873,5873,2025-08-13,2025-10-06,Lost
5874,5874,2024-10-11,2025-10-16,Delivered
5875,5875,2025-04-03,2026-02-11,Delayed
5876,5876,2024-07-21,2024-10-29,Lost
5877,5877,2024-09-30,2025-08-28,Delivered
5878,5878,2024-09-09,2025-11-02,Lost
5879,5879,2025-02-19,2025-08-16,Delivered
5880,5880,2024-07-20,2025-04-29,Lost
5881,5881,2025-12-04,2026-02-09,Delivered
5882,5882,2025-12-04,2026-01-09,Delayed
5883,5883,2024-09-07,2025-08-10,Lost
5884,5884,2024-07-16,2025-10-13,Lost
5885,5885,2024-06-01,2025-10-15,Delivered
5886,5886,2025-06-23,2025-08-26,Lost
5887,5887,2026-01-25,2026-01-25,Delivered
5888,5888,2024-08-21,2026-01-21,Delayed
5889,5889,2025-04-17,2026-02-20,Lost
5890,5890,2025-01-09,2026-02-07,Lost
5891,5891,2025-10-18,2025-12-13,Delayed
5892,5892,2024-07-24,2025-04-18,Lost
5893,5893,2025-03-10,2025-09-15,Lost
5894,5894,2024-03-04,2025-05-10,Lost
5895,5895,2025-12-27,2026-02-23,Delivered
5896,5896,2025-08-29,2025-11-01,Delivered
5897,5897,2024-05-08,2025-07-15,Delayed
5898,5898,2024-03-23,2024-04-22,Delivered
5899,5899,2024-09-07,2025-07-11,Lost
5900,5900,2025-07-31,2025-10-18,Lost
5901,5901,2025-02-07,2025-05-16,Lost
5902,5902,2025-12-08,2025-12-18,Delivered
5903,5903,2025-10-21,2025-12-01,Delivered
5904,5904,2026-01-29,2026-02-26,Delivered
5905,5905,2024-09-04,2025-07-04,Delayed
5906,5906,2024-10-31,2024-12-17,Delayed
5907,5907,2025-10-22,2026-01-21,Delayed
5908,5908,2025-01-28,2025-09-30,Lost
5909,5909,2024-07-20,2024-11-26,Delivered
5910,5910,2025-01-05,2025-06-18,Lost
5911,5911,2025-09-09,2025-09-09,Delayed
5912,5912,2025-05-07,2025-11-28,Lost
5913,5913,2025-10-18,2026-01-22,Lost
5914,5914,2025-07-14,2025-10-29,Delivered
5915,5915,2025-12-14,2025-12-31,Delayed
5916,5916,2025-10-27,2025-12-04,Delivered
5917,5917,2024-10-10,2025-10-01,Lost
5918,5918,2025-11-14,2025-12-02,Delayed
5919,5919,2025-05-26,2025-09-12,Lost
5920,5920,2024-12-10,2025-09-19,Delayed
5921,5921,2024-04-16,2024-08-30,Lost
5922,5922,2024-11-20,2026-01-18,Delivered
5923,5923,2024-10-30,2025-02-07,Delayed
5924,5924,2025-11-05,2026-02-03,Lost
5925,5925,2024-04-04,2025-12-31,Delayed
5926,5926,2024-05-12,2025-07-08,Delayed
5927,5927,2024-12-27,2025-07-13,Delivered
5928,5928,2024-09-20,2024-12-08,Delivered
5929,5929,2026-01-21,2026-01-22,Delivered
5930,5930,2026-01-18,2026-01-30,Delayed
5931,5931,2025-01-03,2025-11-29,Delayed
5932,5932,2025-11-04,2026-01-31,Delivered
5933,5933,2025-05-02,2025-08-16,Lost
5934,5934,2024-08-13,2025-06-22,Delivered
5935,5935,2025-03-29,2025-05-26,Delivered
5936,5936,2025-10-27,2026-01-07,Lost
5937,5937,2025-09-23,2025-11-23,Delayed
5938,5938,2025-11-09,2026-02-23,Delivered
5939,5939,2024-11-30,2025-11-26,Delivered
5940,5940,2025-03-30,2025-04-29,Lost
